Time,Bus Johnsonville_g4 Frequency,Bus GOODLETTSVILLE_37072_230.0 Frequency,Bus LEBANON_37087_230.0 Frequency,Bus ANTIOCH_37013_230.0 Frequency,Bus BRENTWOOD_37027_230.0 Frequency,Bus NASHVILLE_37209_230.0 Frequency,Bus MCMINNVILLE_37110_230.0 Frequency,Bus MURFREESBORO_37130_230.0 Frequency,Bus SHELBYVILLE_37160_230.0 Frequency,Bus LAFAYETTE_37083_230.0 Frequency,Bus CLARKSVILLE_37042_230.0 Frequency,Bus DICKSON_37055_230.0 Frequency,Bus NASHVILLE_37221_230.0 Frequency,Bus CLARKSVILLE_37040_230.0 Frequency,Bus WHITE HOUSE_37188_230.0 Frequency,Bus FRANKLIN_37064_230.0 Frequency,Bus HENDERSONVILLE_37075_230.0 Frequency,Bus HERMITAGE_37076_230.0 Frequency,Bus SMYRNA_37167_230.0 Frequency,Bus LEXINGTON_38351_230.0 Frequency,Bus NASHVILLE_37207_230.0 Frequency,Bus NASHVILLE_37215_230.0 Frequency,Bus MURFREESBORO_37129_230.0 Frequency,Bus CAMDEN_38320_230.0 Frequency,Bus GAINESBORO_38562_230.0 Frequency,Bus COLUMBIA_38401_230.0 Frequency,Bus TULLAHOMA_37388_230.0 Frequency,Bus NASHVILLE_37212_230.0 Frequency,Bus NASHVILLE_37206_230.0 Frequency,Bus NASHVILLE_37211_230.0 Frequency,Bus CHATTANOOGA_37405_230.0 Frequency,Bus CHATTANOOGA_37421_230.0 Frequency,Bus ATHENS_37303_230.0 Frequency,Bus CLEVELAND_37311_230.0 Frequency,Bus SODDY DAISY_37379_230.0 Frequency,Bus COPPERHILL_37317_230.0 Frequency,Bus DAYTON_37321_230.0 Frequency,Bus DUNLAP_37327_230.0 Frequency,Bus FAYETTEVILLE_37334_230.0 Frequency,Bus HIXSON_37343_230.0 Frequency,Bus CHATTANOOGA_37404_230.0 Frequency,Bus JOHNSON CITY_37601_230.0 Frequency,Bus JONESBOROUGH_37659_230.0 Frequency,Bus GREENEVILLE_37745_230.0 Frequency,Bus ELIZABETHTON_37643_230.0 Frequency,Bus CHURCH HILL_37642_230.0 Frequency,Bus KINGSPORT_37660_230.0 Frequency,Bus MOUNTAIN CITY_37683_230.0 Frequency,Bus MARYVILLE_37804_230.0 Frequency,Bus CLINTON_37716_230.0 Frequency,Bus MORRISTOWN_37814_230.0 Frequency,Bus KNOXVILLE_37914_230.0 Frequency,Bus LOUDON_37774_230.0 Frequency,Bus JEFFERSON CITY_37760_230.0 Frequency,Bus LA FOLLETTE_37766_230.0 Frequency,Bus KNOXVILLE_37918_230.0 Frequency,Bus CROSSVILLE_38555_230.0 Frequency,Bus TAZEWELL_37879_230.0 Frequency,Bus HARRIMAN_37748_230.0 Frequency,Bus SEVIERVILLE_37876_230.0 Frequency,Bus MARYVILLE_37803_230.0 Frequency,Bus KNOXVILLE_37922_230.0 Frequency,Bus KNOXVILLE_37921_230.0 Frequency,Bus KNOXVILLE_37919_230.0 Frequency,Bus HUMBOLDT_38343_230.0 Frequency,Bus ARLINGTON_38002_230.0 Frequency,Bus BRIGHTON_38011_230.0 Frequency,Bus UNION CITY_38261_230.0 Frequency,Bus WHITEVILLE_38075_230.0 Frequency,Bus BROWNSVILLE_38012_230.0 Frequency,Bus CORDOVA_38016_230.0 Frequency,Bus COLLIERVILLE_38017_230.0 Frequency,Bus DYERSBURG_38024_230.0 Frequency,Bus MEMPHIS_38134_230.0 Frequency,Bus MEMPHIS_38127_230.0 Frequency,Bus MEMPHIS_38103_230.0 Frequency,Bus MEMPHIS_38109_230.0 Frequency,Bus MEMPHIS_38128_230.0 Frequency,Bus MEMPHIS_38111_230.0 Frequency,Bus MEMPHIS_38115_230.0 Frequency,Bus MEMPHIS_38118_230.0 Frequency,Bus GERMANTOWN_38138_230.0 Frequency,Bus HUNTINGDON_38344_230.0 Frequency,Bus PARIS_38242_230.0 Frequency,Bus MARTIN_38237_230.0 Frequency,Bus JACKSON_38305_230.0 Frequency,Bus ADAMSVILLE_38310_230.0 Frequency,Bus SAVANNAH_38372_230.0 Frequency,Bus LAWRENCEBURG_38464_230.0 Frequency,Bus COOKEVILLE_38501_230.0 Frequency,Bus LIVINGSTON_38570_230.0 Frequency,Bus KNOXVILLE_37921_500.0 Frequency,Bus JEFFERSON CITY_37760_500.0 Frequency,Bus HIXSON_37343_500.0 Frequency,Bus JACKSON_38305_500.0 Frequency,Bus MURFREESBORO_37129_500.0 Frequency,Bus JONESBOROUGH_37659_500.0 Frequency,Bus CLARKSVILLE_37042_500.0 Frequency,Bus MEMPHIS_38111_500.0 Frequency,Bus KNOXVILLE_37919_500.0 Frequency,Bus NASHVILLE_37215_500.0 Frequency,Bus MURFREESBORO_37130_500.0 Frequency,Bus ELIZABETHTON_37643_500.0 Frequency,Bus CORDOVA_38016_500.0 Frequency,Bus COOKEVILLE_38501_500.0 Frequency,Bus TULLAHOMA_37388_500.0 Frequency,Bus ATHENS_37303_500.0 Frequency,Bus CLARKSVILLE_37040_500.0 Frequency,Bus MARYVILLE_37804_500.0 Frequency,Bus Gallatin (TN)_g1 Frequency,Bus Gallatin (TN)_g2 Frequency,Bus Gallatin (TN)_g3 Frequency,Bus John Sevier_g1 Frequency,Bus John Sevier_g2 Frequency,Bus John Sevier_g3 Frequency,Bus Johnsonville_g1 Frequency,Bus Johnsonville_g2 Frequency,Bus Johnsonville_g3 Frequency,Bus Johnsonville_g5 Frequency,Bus Kingston_g1 Frequency,Bus Kingston_g2 Frequency,Bus Kingston_g3 Frequency,Bus Kingston_g4 Frequency,Bus Lagoon Creek_g1 Frequency,Bus Lagoon Creek_g2 Frequency,Bus Lagoon Creek_g3 Frequency,Bus Lagoon Creek_g4 Frequency,Bus Lagoon Creek_g5 Frequency,Bus Pickwick Landing Dam_g1 Frequency,Bus Sequoyah_g1 Frequency,Bus Sequoyah_g2 Frequency,Bus Sequoyah_g3 Frequency,Bus Sequoyah_g4 Frequency,Bus Sequoyah_g5 Frequency,Bus Tims Ford_g1 Frequency,Bus Lagoon Creek_230.0 Frequency,Bus Lagoon Creek_500.0 Frequency,Bus Kingston_230.0 Frequency,Bus Kingston_500.0 Frequency,Bus Tims Ford_230.0 Frequency,Bus Gallatin (TN)_230.0 Frequency,Bus Gallatin (TN)_500.0 Frequency,Bus Johnsonville_230.0 Frequency,Bus Johnsonville_500.0 Frequency,Bus Sequoyah_230.0 Frequency,Bus Sequoyah_500.0 Frequency,Bus Pickwick Landing Dam_230.0 Frequency,Bus Pickwick Landing Dam_500.0 Frequency,Bus John Sevier_230.0 Frequency,Bus John Sevier_500.0 Frequency
3.0821,59.935,59.9444,59.9477,59.9471,59.9459,59.944,59.9602,59.9539,59.9497,59.9516,59.9408,59.9407,59.9437,59.9418,59.9469,59.945,59.9467,59.9466,59.9487,59.9357,59.9459,59.9463,59.9512,59.9369,59.9576,59.9453,59.9578,59.9454,59.946,59.9465,59.9672,59.9679,59.9747,59.9683,59.9684,59.9682,59.9696,59.9659,59.9535,59.9677,59.9675,59.9837,59.9837,59.9838,59.9837,59.9838,59.9837,59.9837,59.9798,59.9795,59.9826,59.9802,59.9785,59.9821,59.9791,59.9799,59.9692,59.9813,59.9765,59.9811,59.9773,59.9786,59.9796,59.9793,59.9333,59.932,59.932,59.9342,59.9307,59.9318,59.932,59.9319,59.9332,59.932,59.932,59.932,59.932,59.932,59.932,59.932,59.932,59.932,59.9344,59.9361,59.9352,59.9324,59.9298,59.9323,59.9396,59.9613,59.9595,59.9796,59.9824,59.9671,59.932,59.9517,59.9836,59.9399,59.932,59.9796,59.9462,59.9544,59.9836,59.932,59.9606,59.9593,59.9759,59.9407,59.9796,59.9461,59.9461,59.9461,59.9875,59.9875,59.9875,59.935,59.935,59.935,59.935,59.9821,59.9821,59.9821,59.9821,59.932,59.932,59.932,59.932,59.932,59.9078,59.969,59.969,59.969,59.969,59.969,59.9557,59.932,59.932,59.9785,59.9797,59.9561,59.9472,59.9463,59.937,59.9368,59.9683,59.9685,59.929,59.9267,59.9839,59.9843
3.09043,59.9358,59.9453,59.9486,59.948,59.9467,59.9449,59.9606,59.9545,59.9504,59.9524,59.9416,59.9415,59.9445,59.9426,59.9479,59.9458,59.9477,59.9475,59.9495,59.9365,59.9468,59.9472,59.9519,59.9377,59.9582,59.9461,59.9583,59.9462,59.9468,59.9473,59.9674,59.9681,59.9746,59.9685,59.9686,59.9683,59.9697,59.9662,59.9541,59.9678,59.9677,59.9832,59.9832,59.9833,59.9832,59.9833,59.9832,59.9832,59.9795,59.9792,59.9821,59.9799,59.9782,59.9817,59.9788,59.9796,59.9693,59.9809,59.9763,59.9808,59.977,59.9783,59.9793,59.979,59.9341,59.9329,59.9329,59.935,59.9316,59.9326,59.9328,59.9328,59.934,59.9328,59.9329,59.9329,59.9329,59.9329,59.9329,59.9329,59.9329,59.9328,59.9352,59.937,59.936,59.9332,59.9307,59.9332,59.9405,59.9617,59.9599,59.9793,59.9819,59.9673,59.9328,59.9524,59.9832,59.9408,59.9329,59.9793,59.947,59.955,59.9832,59.9329,59.961,59.9597,59.9758,59.9415,59.9793,59.9473,59.9473,59.9473,59.9869,59.9869,59.9869,59.9358,59.9358,59.9358,59.9358,59.9817,59.9817,59.9817,59.9817,59.9329,59.9329,59.9329,59.9329,59.9329,59.909,59.9692,59.9692,59.9692,59.9692,59.9692,59.9563,59.9329,59.9329,59.9782,59.9794,59.9566,59.9481,59.9474,59.9378,59.9376,59.9685,59.9687,59.9299,59.9277,59.9834,59.9838
3.09876,59.937,59.9464,59.9497,59.949,59.9478,59.946,59.961,59.9552,59.9513,59.9533,59.9428,59.9427,59.9457,59.9438,59.9491,59.9469,59.9488,59.9486,59.9505,59.9378,59.948,59.9483,59.9527,59.939,59.9587,59.9472,59.9588,59.9474,59.948,59.9484,59.9675,59.9682,59.9742,59.9685,59.9686,59.9684,59.9696,59.9663,59.9548,59.9679,59.9678,59.9823,59.9822,59.9823,59.9822,59.9824,59.9823,59.9822,59.9788,59.9785,59.9812,59.9791,59.9776,59.9809,59.9781,59.9789,59.9692,59.9801,59.9758,59.98,59.9765,59.9777,59.9786,59.9783,59.9355,59.9343,59.9343,59.9363,59.9331,59.9341,59.9343,59.9342,59.9354,59.9343,59.9343,59.9343,59.9343,59.9343,59.9343,59.9343,59.9343,59.9343,59.9365,59.9382,59.9373,59.9346,59.9322,59.9346,59.9417,59.9621,59.9604,59.9786,59.9811,59.9674,59.9342,59.9532,59.9822,59.942,59.9343,59.9786,59.9482,59.9557,59.9822,59.9343,59.9614,59.9602,59.9753,59.9427,59.9786,59.9489,59.9489,59.9489,59.9857,59.9857,59.9857,59.937,59.937,59.937,59.937,59.9808,59.9808,59.9808,59.9808,59.9343,59.9343,59.9343,59.9343,59.9343,59.9113,59.9693,59.9693,59.9693,59.9693,59.9693,59.9571,59.9343,59.9343,59.9776,59.9787,59.9572,59.9493,59.9487,59.9391,59.9388,59.9685,59.9687,59.9314,59.9293,59.9824,59.9828
3.10709,59.9381,59.9474,59.9507,59.9499,59.9488,59.947,59.9614,59.9558,59.9521,59.9541,59.9438,59.9437,59.9466,59.9448,59.9501,59.9478,59.9499,59.9495,59.9513,59.9389,59.9489,59.9492,59.9535,59.94,59.9592,59.9481,59.9593,59.9483,59.9489,59.9493,59.9675,59.9682,59.9739,59.9685,59.9686,59.9684,59.9695,59.9664,59.9555,59.9679,59.9678,59.9814,59.9814,59.9815,59.9814,59.9815,59.9814,59.9814,59.9781,59.9779,59.9804,59.9785,59.977,59.9801,59.9775,59.9783,59.9691,59.9794,59.9753,59.9792,59.976,59.9771,59.978,59.9777,59.9367,59.9355,59.9355,59.9375,59.9343,59.9353,59.9355,59.9354,59.9366,59.9355,59.9355,59.9355,59.9355,59.9355,59.9355,59.9355,59.9355,59.9355,59.9377,59.9393,59.9384,59.9358,59.9335,59.9358,59.9427,59.9624,59.9608,59.978,59.9803,59.9675,59.9355,59.954,59.9813,59.943,59.9355,59.978,59.9491,59.9563,59.9813,59.9355,59.9618,59.9606,59.9749,59.9437,59.978,59.9503,59.9503,59.9503,59.9846,59.9846,59.9846,59.9381,59.9381,59.9381,59.9381,59.9801,59.9801,59.9801,59.9801,59.9355,59.9355,59.9355,59.9355,59.9355,59.9133,59.9693,59.9693,59.9693,59.9693,59.9693,59.9577,59.9355,59.9355,59.977,59.9781,59.9577,59.9503,59.9498,59.9401,59.9399,59.9685,59.9687,59.9328,59.9307,59.9815,59.9819
3.11542,59.9396,59.9487,59.9519,59.9511,59.95,59.9482,59.9617,59.9566,59.9531,59.9551,59.9452,59.9451,59.9479,59.9461,59.9514,59.9491,59.9511,59.9507,59.9524,59.9405,59.9502,59.9504,59.9544,59.9415,59.9598,59.9493,59.9598,59.9496,59.9501,59.9505,59.9674,59.9681,59.9732,59.9683,59.9684,59.9682,59.9692,59.9663,59.9562,59.9678,59.9677,59.98,59.98,59.9801,59.98,59.9801,59.9801,59.98,59.9771,59.9769,59.9792,59.9774,59.9761,59.9788,59.9765,59.9772,59.9688,59.9782,59.9745,59.9781,59.9751,59.9762,59.9769,59.9767,59.9384,59.9373,59.9373,59.9391,59.9362,59.9371,59.9372,59.9372,59.9383,59.9372,59.9373,59.9373,59.9373,59.9373,59.9373,59.9373,59.9373,59.9372,59.9393,59.9408,59.94,59.9376,59.9354,59.9377,59.9442,59.9626,59.9612,59.977,59.979,59.9674,59.9372,59.9548,59.98,59.9444,59.9373,59.9769,59.9503,59.957,59.98,59.9373,59.9621,59.961,59.9741,59.9451,59.977,59.9519,59.9519,59.9519,59.9829,59.9829,59.9829,59.9396,59.9396,59.9396,59.9396,59.9788,59.9788,59.9788,59.9788,59.9373,59.9373,59.9373,59.9373,59.9373,59.9165,59.9691,59.9691,59.9691,59.9691,59.9691,59.9583,59.9373,59.9373,59.976,59.977,59.9583,59.9516,59.9512,59.9416,59.9413,59.9683,59.9685,59.9347,59.9328,59.9802,59.9805
3.12375,59.9409,59.9498,59.9529,59.9521,59.951,59.9493,59.962,59.9572,59.9539,59.9559,59.9464,59.9462,59.949,59.9473,59.9524,59.9501,59.9522,59.9517,59.9533,59.9418,59.9512,59.9514,59.9551,59.9428,59.9602,59.9503,59.9602,59.9506,59.9512,59.9515,59.9673,59.9679,59.9726,59.9682,59.9683,59.9681,59.969,59.9663,59.9568,59.9677,59.9676,59.9788,59.9788,59.9789,59.9788,59.9789,59.9789,59.9788,59.9761,59.9759,59.9781,59.9764,59.9752,59.9778,59.9757,59.9762,59.9685,59.9772,59.9738,59.9771,59.9744,59.9753,59.976,59.9758,59.9398,59.9388,59.9388,59.9405,59.9378,59.9386,59.9388,59.9387,59.9397,59.9388,59.9388,59.9388,59.9388,59.9388,59.9388,59.9388,59.9388,59.9388,59.9407,59.9422,59.9413,59.9391,59.9371,59.9392,59.9455,59.9629,59.9615,59.976,59.9779,59.9673,59.9388,59.9556,59.9788,59.9456,59.9388,59.976,59.9514,59.9576,59.9788,59.9388,59.9624,59.9613,59.9735,59.9463,59.976,59.9533,59.9533,59.9533,59.9815,59.9815,59.9815,59.9409,59.9409,59.9409,59.9409,59.9777,59.9777,59.9777,59.9777,59.9388,59.9388,59.9388,59.9388,59.9388,59.9193,59.9689,59.9689,59.9689,59.9689,59.9689,59.9589,59.9388,59.9388,59.9752,59.9761,59.9588,59.9527,59.9524,59.9429,59.9426,59.9682,59.9684,59.9364,59.9346,59.979,59.9792
3.13208,59.9426,59.9512,59.9542,59.9533,59.9523,59.9507,59.9622,59.9579,59.9549,59.9568,59.9479,59.9478,59.9504,59.9488,59.9538,59.9514,59.9535,59.9529,59.9544,59.9436,59.9526,59.9527,59.9561,59.9445,59.9607,59.9516,59.9606,59.9519,59.9525,59.9528,59.9671,59.9676,59.9717,59.9678,59.9679,59.9678,59.9685,59.9661,59.9576,59.9674,59.9673,59.9771,59.9771,59.9772,59.9771,59.9772,59.9771,59.9771,59.9748,59.9746,59.9764,59.975,59.974,59.9762,59.9743,59.9749,59.968,59.9757,59.9727,59.9756,59.9732,59.974,59.9747,59.9745,59.9418,59.9409,59.9409,59.9425,59.94,59.9407,59.9409,59.9408,59.9417,59.9409,59.9409,59.9409,59.9409,59.9409,59.9409,59.9409,59.9409,59.9409,59.9426,59.9439,59.9432,59.9412,59.9394,59.9414,59.9471,59.963,59.9618,59.9747,59.9763,59.9671,59.9409,59.9565,59.9771,59.9471,59.9409,59.9747,59.9527,59.9583,59.9771,59.9409,59.9626,59.9616,59.9725,59.9478,59.9747,59.955,59.955,59.955,59.9794,59.9794,59.9794,59.9426,59.9426,59.9426,59.9426,59.9762,59.9762,59.9762,59.9762,59.9409,59.9409,59.9409,59.9409,59.9409,59.9234,59.9686,59.9686,59.9686,59.9686,59.9686,59.9596,59.9409,59.9409,59.9739,59.9747,59.9594,59.954,59.9538,59.9446,59.9443,59.9678,59.968,59.9388,59.9371,59.9772,59.9775
3.14041,59.9441,59.9523,59.9552,59.9543,59.9533,59.9519,59.9624,59.9585,59.9557,59.9576,59.9492,59.9491,59.9515,59.95,59.9549,59.9525,59.9546,59.954,59.9553,59.9451,59.9537,59.9538,59.9568,59.9459,59.961,59.9526,59.961,59.9531,59.9536,59.9538,59.9668,59.9673,59.9709,59.9675,59.9676,59.9675,59.9681,59.9659,59.9582,59.9672,59.967,59.9756,59.9756,59.9757,59.9756,59.9757,59.9757,59.9756,59.9736,59.9734,59.975,59.9738,59.9729,59.9748,59.9732,59.9737,59.9676,59.9744,59.9717,59.9743,59.9722,59.973,59.9735,59.9733,59.9435,59.9426,59.9427,59.9441,59.9419,59.9425,59.9426,59.9426,59.9434,59.9426,59.9426,59.9426,59.9426,59.9426,59.9426,59.9426,59.9426,59.9426,59.9442,59.9454,59.9447,59.9429,59.9413,59.9432,59.9485,59.9631,59.9621,59.9735,59.9749,59.9668,59.9426,59.9572,59.9756,59.9484,59.9426,59.9735,59.9538,59.9589,59.9756,59.9426,59.9627,59.9619,59.9716,59.9491,59.9735,59.9564,59.9564,59.9564,59.9776,59.9776,59.9776,59.9441,59.9441,59.9441,59.9441,59.9748,59.9748,59.9748,59.9748,59.9426,59.9426,59.9426,59.9426,59.9426,59.9268,59.9683,59.9683,59.9683,59.9683,59.9683,59.9601,59.9427,59.9426,59.9729,59.9736,59.9599,59.9551,59.955,59.946,59.9457,59.9675,59.9677,59.9408,59.9393,59.9757,59.9759
3.14874,59.946,59.9537,59.9565,59.9555,59.9547,59.9533,59.9626,59.9592,59.9567,59.9585,59.9508,59.9507,59.953,59.9516,59.9562,59.9539,59.9559,59.9553,59.9565,59.9471,59.955,59.9551,59.9577,59.9478,59.9614,59.954,59.9613,59.9544,59.9549,59.9551,59.9664,59.9669,59.9698,59.967,59.9671,59.967,59.9674,59.9656,59.9589,59.9667,59.9666,59.9736,59.9736,59.9736,59.9736,59.9736,59.9736,59.9736,59.972,59.9718,59.9731,59.9721,59.9714,59.9729,59.9716,59.972,59.9669,59.9726,59.9704,59.9725,59.9709,59.9714,59.9719,59.9717,59.9457,59.945,59.945,59.9462,59.9444,59.9449,59.945,59.945,59.9457,59.945,59.945,59.945,59.945,59.945,59.945,59.945,59.945,59.945,59.9463,59.9474,59.9468,59.9452,59.9439,59.9456,59.9503,59.9632,59.9623,59.9719,59.973,59.9664,59.945,59.958,59.9736,59.9501,59.945,59.9719,59.9551,59.9595,59.9736,59.945,59.9629,59.9621,59.9703,59.9507,59.9719,59.958,59.958,59.958,59.9752,59.9752,59.9752,59.946,59.946,59.946,59.946,59.973,59.973,59.973,59.973,59.945,59.945,59.945,59.945,59.945,59.9315,59.9678,59.9678,59.9678,59.9678,59.9678,59.9607,59.945,59.945,59.9713,59.9719,59.9604,59.9564,59.9565,59.9479,59.9476,59.967,59.9672,59.9435,59.9421,59.9737,59.9738
3.15707,59.9477,59.9549,59.9575,59.9566,59.9558,59.9545,59.9627,59.9597,59.9575,59.9593,59.9522,59.9521,59.9542,59.9529,59.9573,59.9551,59.9571,59.9563,59.9574,59.9488,59.9561,59.9562,59.9585,59.9494,59.9617,59.9551,59.9616,59.9556,59.956,59.9562,59.966,59.9664,59.9688,59.9666,59.9666,59.9665,59.9669,59.9653,59.9595,59.9663,59.9662,59.9719,59.9719,59.9719,59.9719,59.9719,59.9719,59.9719,59.9706,59.9705,59.9715,59.9707,59.9701,59.9714,59.9703,59.9706,59.9664,59.9711,59.9693,59.971,59.9697,59.9701,59.9705,59.9704,59.9476,59.947,59.947,59.948,59.9465,59.9469,59.947,59.9469,59.9475,59.947,59.947,59.947,59.947,59.947,59.947,59.947,59.947,59.947,59.9481,59.949,59.9485,59.9472,59.9461,59.9477,59.9519,59.9632,59.9625,59.9705,59.9714,59.9661,59.9469,59.9588,59.9719,59.9515,59.947,59.9705,59.9562,59.96,59.9719,59.947,59.963,59.9623,59.9693,59.9521,59.9705,59.9593,59.9593,59.9593,59.9732,59.9732,59.9732,59.9477,59.9477,59.9477,59.9477,59.9714,59.9714,59.9714,59.9714,59.947,59.947,59.947,59.947,59.947,59.9355,59.9673,59.9673,59.9673,59.9673,59.9673,59.9612,59.947,59.947,59.9701,59.9706,59.9608,59.9575,59.9576,59.9494,59.9492,59.9666,59.9668,59.9458,59.9445,59.9719,59.9721
3.1654,59.9498,59.9564,59.9587,59.9578,59.9571,59.956,59.9627,59.9604,59.9585,59.9602,59.9539,59.9538,59.9557,59.9545,59.9586,59.9564,59.9583,59.9576,59.9585,59.9509,59.9575,59.9575,59.9593,59.9514,59.962,59.9565,59.9619,59.9569,59.9573,59.9575,59.9655,59.9658,59.9675,59.9659,59.9659,59.9659,59.9661,59.9648,59.9601,59.9657,59.9656,59.9696,59.9696,59.9696,59.9696,59.9696,59.9696,59.9696,59.9687,59.9686,59.9693,59.9688,59.9684,59.9693,59.9685,59.9687,59.9655,59.9691,59.9677,59.969,59.9681,59.9684,59.9687,59.9686,59.95,59.9495,59.9495,59.9503,59.9491,59.9494,59.9495,59.9495,59.9499,59.9495,59.9495,59.9495,59.9495,59.9495,59.9495,59.9495,59.9495,59.9495,59.9504,59.9511,59.9507,59.9496,59.9489,59.9502,59.9538,59.9632,59.9626,59.9687,59.9693,59.9655,59.9495,59.9596,59.9696,59.9533,59.9495,59.9687,59.9575,59.9606,59.9696,59.9495,59.963,59.9625,59.9678,59.9538,59.9687,59.9608,59.9608,59.9608,59.9705,59.9705,59.9705,59.9498,59.9498,59.9498,59.9498,59.9693,59.9693,59.9693,59.9693,59.9495,59.9495,59.9495,59.9495,59.9495,59.9406,59.9666,59.9666,59.9666,59.9666,59.9666,59.9617,59.9495,59.9495,59.9683,59.9687,59.9612,59.9588,59.959,59.9514,59.9512,59.9659,59.9661,59.9486,59.9476,59.9697,59.9697
3.17373,59.9515,59.9576,59.9597,59.9588,59.9582,59.9572,59.9627,59.9609,59.9593,59.9609,59.9553,59.9552,59.9569,59.9559,59.9596,59.9576,59.9594,59.9586,59.9594,59.9527,59.9586,59.9585,59.96,59.953,59.9622,59.9576,59.9621,59.9581,59.9584,59.9585,59.965,59.9653,59.9663,59.9653,59.9654,59.9653,59.9654,59.9644,59.9606,59.9652,59.9651,59.9677,59.9677,59.9677,59.9677,59.9677,59.9677,59.9677,59.9671,59.9671,59.9675,59.9672,59.9669,59.9675,59.967,59.9672,59.9648,59.9674,59.9664,59.9673,59.9667,59.9669,59.9671,59.9671,59.952,59.9516,59.9516,59.9522,59.9514,59.9516,59.9516,59.9516,59.9519,59.9516,59.9516,59.9516,59.9516,59.9516,59.9516,59.9516,59.9516,59.9516,59.9523,59.9528,59.9525,59.9517,59.9512,59.9524,59.9554,59.9631,59.9627,59.9671,59.9675,59.9651,59.9516,59.9602,59.9677,59.9548,59.9516,59.9671,59.9586,59.9611,59.9677,59.9516,59.963,59.9626,59.9666,59.9552,59.9671,59.9621,59.9621,59.9621,59.9683,59.9683,59.9683,59.9515,59.9515,59.9515,59.9515,59.9676,59.9676,59.9676,59.9676,59.9516,59.9516,59.9516,59.9516,59.9516,59.945,59.966,59.966,59.966,59.966,59.966,59.9621,59.9516,59.9516,59.9669,59.9672,59.9615,59.9599,59.9602,59.9531,59.9528,59.9654,59.9655,59.9511,59.9503,59.9677,59.9678
3.18206,59.9537,59.959,59.9608,59.96,59.9595,59.9586,59.9627,59.9614,59.9603,59.9616,59.957,59.9569,59.9584,59.9575,59.9608,59.959,59.9606,59.9598,59.9604,59.9549,59.9599,59.9598,59.9608,59.9551,59.9624,59.959,59.9623,59.9594,59.9597,59.9598,59.9643,59.9645,59.9649,59.9646,59.9646,59.9645,59.9644,59.9638,59.9612,59.9644,59.9644,59.9653,59.9653,59.9653,59.9653,59.9653,59.9653,59.9653,59.9651,59.9651,59.9652,59.9652,59.965,59.9652,59.9651,59.9651,59.9639,59.9652,59.9648,59.9652,59.965,59.9651,59.9651,59.9651,59.9544,59.9542,59.9542,59.9546,59.9542,59.9542,59.9542,59.9542,59.9544,59.9542,59.9542,59.9542,59.9542,59.9542,59.9542,59.9542,59.9542,59.9542,59.9546,59.9549,59.9548,59.9543,59.9541,59.9551,59.9573,59.9629,59.9627,59.9651,59.9652,59.9644,59.9542,59.961,59.9653,59.9566,59.9542,59.9651,59.9598,59.9615,59.9653,59.9542,59.9629,59.9626,59.965,59.9569,59.9651,59.9634,59.9634,59.9634,59.9654,59.9654,59.9654,59.9537,59.9537,59.9537,59.9537,59.9653,59.9653,59.9653,59.9653,59.9542,59.9542,59.9542,59.9542,59.9542,59.9504,59.9652,59.9652,59.9652,59.9652,59.9652,59.9625,59.9542,59.9542,59.965,59.9652,59.9619,59.961,59.9614,59.9551,59.9549,59.9646,59.9647,59.9541,59.9535,59.9653,59.9653
3.19039,59.9555,59.9602,59.9618,59.9609,59.9605,59.9598,59.9626,59.9618,59.961,59.9623,59.9584,59.9584,59.9596,59.9589,59.9618,59.9601,59.9616,59.9608,59.9613,59.9567,59.9609,59.9608,59.9615,59.9568,59.9626,59.9601,59.9624,59.9605,59.9607,59.9608,59.9637,59.9638,59.9636,59.9639,59.9639,59.9639,59.9636,59.9633,59.9617,59.9638,59.9638,59.9633,59.9633,59.9632,59.9633,59.9632,59.9632,59.9633,59.9635,59.9635,59.9633,59.9634,59.9635,59.9633,59.9635,59.9634,59.9631,59.9634,59.9634,59.9634,59.9635,59.9635,59.9635,59.9635,59.9565,59.9564,59.9564,59.9566,59.9565,59.9564,59.9564,59.9564,59.9565,59.9564,59.9564,59.9564,59.9564,59.9564,59.9564,59.9564,59.9564,59.9564,59.9566,59.9567,59.9566,59.9564,59.9565,59.9573,59.9589,59.9628,59.9627,59.9635,59.9633,59.9638,59.9564,59.9616,59.9633,59.958,59.9564,59.9635,59.9608,59.9619,59.9633,59.9564,59.9628,59.9626,59.9637,59.9584,59.9635,59.9646,59.9646,59.9646,59.963,59.963,59.963,59.9555,59.9555,59.9555,59.9555,59.9634,59.9634,59.9634,59.9634,59.9564,59.9564,59.9564,59.9564,59.9564,59.9549,59.9645,59.9645,59.9645,59.9645,59.9645,59.9628,59.9564,59.9564,59.9634,59.9635,59.9622,59.962,59.9625,59.9568,59.9566,59.9639,59.964,59.9566,59.9562,59.9632,59.9632
